"PO_COUNT","companycode","PO_Org","PO_Grp","material_no","Plant","MaterialGrp","Quantity","NetPrice","GrossValue","Vendor","source","type","created_date"
2,"3280","4000","001","00072114","4000","JJ205",1375.00,0.00,0.00,"0002000351",,,"2008.05.05"
1,"3280","4000","001","00072114","4000","JJ205",275.00,0.00,0.00,"0002000351",,,"2008.05.21"
4,"3280","4000","001","00072114","4000","JJ205",2365.00,0.00,0.00,"0002000351",,,"2008.06.08"
2,"3280","4000","001","00072114","4000","JJ205",1815.00,0.00,0.00,"0002000351",,,"2008.06.17"
3,"3280","4000","001","00072114","4000","JJ205",1375.00,0.00,0.00,"0002000351",,,"2008.06.26"
2,"3280","4000","001","00072114","4000","JJ205",1980.00,0.00,0.00,"0002000351",,,"2008.07.25"
1,"3280","4000","001","00072114","4000","JJ205",990.00,0.00,0.00,"0002000351",,,"2008.07.29"
1,"3280","4000","001","00072114","4000","JJ205",220.00,0.00,0.00,"0002000351",,,"2008.08.19"
2,"3280","4000","001","00072114","4000","JJ205",2200.00,0.00,0.00,"0002000351",,,"2008.09.22"
1,"3280","4000","001","00072114","4000","JJ205",550.00,0.00,0.00,"0002000351",,,"2008.10.10"
8,"3280","4000","001","00072214","4000","JJ205",8415.00,0.00,0.00,"0002000351",,,"2008.01.02"
4,"3280","4000","001","00072214","4000","JJ205",1925.00,0.00,0.00,"0002000351",,,"2008.01.18"
1,"3280","4000","001","00072214","4000","JJ205",605.00,0.00,0.00,"0002000351",,,"2008.01.23"
5,"3280","4000","001","00072214","4000","JJ205",6050.00,0.00,0.00,"0002000351",,,"2008.01.28"
3,"3280","4000","001","00072214","4000","JJ205",2365.00,0.00,0.00,"0002000351",,,"2008.02.12"
4,"3280","4000","001","00072214","4000","JJ205",4840.00,0.00,0.00,"0002000351",,,"2008.03.20"
1,"3280","4000","001","00072214","4000","JJ205",880.00,0.00,0.00,"0002000351",,,"2008.03.26"
2,"3280","4000","001","00072214","4000","JJ205",1430.00,0.00,0.00,"0002000351",,,"2008.04.01"
2,"3280","4000","001","00072214","4000","JJ205",1265.00,0.00,0.00,"0002000351",,,"2008.04.09"
3,"3280","4000","001","00072214","4000","JJ205",3465.00,0.00,0.00,"0002000351",,,"2008.05.05"
3,"3280","4000","001","00072214","4000","JJ205",2420.00,0.00,0.00,"0002000351",,,"2008.05.21"
10,"3280","4000","001","00072214","4000","JJ205",10106.00,0.00,0.00,"0002000351",,,"2008.06.08"
2,"3280","4000","001","00072214","4000","JJ205",2420.00,0.00,0.00,"0002000351",,,"2008.06.09"
3,"3280","4000","001","00072214","4000","JJ205",3630.00,0.00,0.00,"0002000351",,,"2008.06.17"
4,"3280","4000","001","00072214","4000","JJ205",4125.00,0.00,0.00,"0002000351",,,"2008.06.26"
2,"3280","4000","001","00072214","4000","JJ205",3630.00,0.00,0.00,"0002000351",,,"2008.07.25"
3,"3280","4000","001","00072214","4000","JJ205",3630.00,0.00,0.00,"0002000351",,,"2008.08.13"
3,"3280","4000","001","00072214","4000","JJ205",2420.00,0.00,0.00,"0002000351",,,"2008.08.19"
2,"3280","4000","001","00072214","4000","JJ205",1760.00,0.00,0.00,"0002000351",,,"2008.08.25"
2,"3280","4000","001","00072214","4000","JJ205",2420.00,0.00,0.00,"0002000351",,,"2008.08.27"
2,"3280","4000","001","00072214","4000","JJ205",1485.00,0.00,0.00,"0002000351",,,"2008.09.22"
3,"3280","4000","001","00072214","4000","JJ205",3630.00,0.00,0.00,"0002000351",,,"2008.09.30"
1,"3280","4000","001","00072214","4000","JJ205",1210.00,0.00,0.00,"0002000351",,,"2008.10.07"
1,"3280","4000","001","00072214","4000","JJ205",275.00,0.00,0.00,"0002000351",,,"2008.10.10"
1,"3280","4000","001","00072214","4000","JJ205",1210.00,0.00,0.00,"0002000351",,,"2008.10.17"
1,"3280","4000","001","00072314","4000","JJ205",1000.00,0.00,0.00,"0002000350",,,"2008.05.27"
12,"3280","4000","001","00072314","4000","JJ205",11450.00,0.00,0.00,"0002000351",,,"2008.01.02"
1,"3280","4000","001","00072314","4000","JJ205",199.00,0.00,0.00,"0002000351",,,"2008.01.18"
8,"3280","4000","001","00072314","4000","JJ205",8800.00,0.00,0.00,"0002000351",,,"2008.01.28"
3,"3280","4000","001","00072314","4000","JJ205",2400.00,0.00,0.00,"0002000351",,,"2008.02.12"
2,"3280","4000","001","00072314","4000","JJ205",2200.00,0.00,0.00,"0002000351",,,"2008.02.18"
2,"3280","4000","001","00072314","4000","JJ205",2200.00,0.00,0.00,"0002000351",,,"2008.02.28"
4,"3280","4000","001","00072314","4000","JJ205",3600.00,0.00,0.00,"0002000351",,,"2008.03.26"
3,"3280","4000","001","00072314","4000","JJ205",3100.00,0.00,0.00,"0002000351",,,"2008.04.09"
4,"3280","4000","001","00072314","4000","JJ205",4400.00,0.00,0.00,"0002000351",,,"2008.04.21"
3,"3280","4000","001","00072314","4000","JJ205",2550.00,0.00,0.00,"0002000351",,,"2008.05.05"
4,"3280","4000","001","00072314","4000","JJ205",2360.00,0.00,0.00,"0002000351",,,"2008.05.21"
5,"3280","4000","001","00072314","4000","JJ205",3362.00,0.00,0.00,"0002000351",,,"2008.06.08"
6,"3280","4000","001","00072314","4000","JJ205",6600.00,0.00,0.00,"0002000351",,,"2008.06.09"
2,"3280","4000","001","00072314","4000","JJ205",2200.00,0.00,0.00,"0002000351",,,"2008.06.17"
5,"3280","4000","001","00072314","4000","JJ205",5500.00,0.00,0.00,"0002000351",,,"2008.06.26"
4,"3280","4000","001","00072314","4000","JJ205",2700.00,0.00,0.00,"0002000351",,,"2008.07.25"
3,"3280","4000","001","00072314","4000","JJ205",2400.00,0.00,0.00,"0002000351",,,"2008.07.29"
1,"3280","4000","001","00072314","4000","JJ205",100.00,0.00,0.00,"0002000351",,,"2008.07.30"
3,"3280","4000","001","00072314","4000","JJ205",3300.00,0.00,0.00,"0002000351",,,"2008.08.13"
1,"3280","4000","001","00072314","4000","JJ205",1100.00,0.00,0.00,"0002000351",,,"2008.08.19"
7,"3280","4000","001","00072314","4000","JJ205",7650.00,0.00,0.00,"0002000351",,,"2008.09.22"
2,"3280","4000","001","00072314","4000","JJ205",2200.00,0.00,0.00,"0002000351",,,"2008.09.30"
3,"3280","4000","001","00072314","4000","JJ205",3300.00,0.00,0.00,"0002000351",,,"2008.10.07"
3,"3280","4000","001","00072314","4000","JJ205",2550.00,0.00,0.00,"0002000351",,,"2008.10.10"
1,"3280","4000","001","00072412","4000","JJ205",405.00,0.00,0.00,"0002000351",,,"2008.01.02"
3,"3280","4000","001","00072412","4000","JJ205",2250.00,0.00,0.00,"0002000351",,,"2008.01.18"
1,"3280","4000","001","00072412","4000","JJ205",900.00,0.00,0.00,"0002000351",,,"2008.02.12"
3,"3280","4000","001","00072412","4000","JJ205",2970.00,0.00,0.00,"0002000351",,,"2008.02.28"
1,"3280","4000","001","00072412","4000","JJ205",990.00,0.00,0.00,"0002000351",,,"2008.03.20"
2,"3280","4000","001","00072412","4000","JJ205",1620.00,0.00,0.00,"0002000351",,,"2008.04.01"
1,"3280","4000","001","00072412","4000","JJ205",90.00,0.00,0.00,"0002000351",,,"2008.04.09"
3,"3280","4000","001","00072412","4000","JJ205",2673.00,0.00,0.00,"0002000351",,,"2008.05.05"
1,"3280","4000","001","00072412","4000","JJ205",945.00,0.00,0.00,"0002000351",,,"2008.05.21"
5,"3280","4000","001","00072412","4000","JJ205",3975.00,0.00,0.00,"0002000351",,,"2008.06.08"
2,"3280","4000","001","00072412","4000","JJ205",1980.00,0.00,0.00,"0002000351",,,"2008.06.17"
3,"3280","4000","001","00072412","4000","JJ205",2025.00,0.00,0.00,"0002000351",,,"2008.06.26"
2,"3280","4000","001","00072412","4000","JJ205",1440.00,0.00,0.00,"0002000351",,,"2008.07.25"
1,"3280","4000","001","00072412","4000","JJ205",450.00,0.00,0.00,"0002000351",,,"2008.08.19"
1,"3280","4000","001","00072412","4000","JJ205",990.00,0.00,0.00,"0002000351",,,"2008.08.25"
1,"3280","4000","001","00072412","4000","JJ205",765.00,0.00,0.00,"0002000351",,,"2008.09.22"
1,"3280","4000","001","00072412","4000","JJ205",585.00,0.00,0.00,"0002000351",,,"2008.09.30"
2,"3280","4000","001","00072412","4000","JJ205",1980.00,0.00,0.00,"0002000351",,,"2008.10.07"
1,"3280","4000","001","00072412","4000","JJ205",620.00,0.00,0.00,"0002000351",,,"2008.10.10"
1,"3280","4000","001","000738","4000","JJ165",480.00,7.16,3436.80,"0000600053",,,"2008.08.28"
1,"3280","4000","001","000738","4000","JJ165",360.00,7.16,2577.60,"0000600053",,,"2008.09.03"
1,"3280","4000","001","008902","4000","JJ751",294.00,36.72,10795.68,"0000600063",,,"2008.07.22"
1,"3280","4000","001","008902","4000","JJ751",168.00,36.72,6168.96,"0000600063",,,"2008.09.24"
1,"3280","4000","001","008912","4000","JJ751",580.00,47.16,27352.80,"0000600063",,,"2008.07.09"
1,"3280","4000","001","008912","4000","JJ751",140.00,47.16,6602.40,"0000600063",,,"2008.07.22"
1,"3280","4000","001","008912","4000","JJ751",588.00,47.16,27730.08,"0000600063",,,"2008.09.03"
1,"3280","4000","001","01002649","4000","JJ260",250.00,16.24,4060.00,"0000600246",,,"2008.07.10"
2,"3280","4000","001","01002649","4000","JJ260",1779.00,32.48,28890.96,"0000600246",,,"2008.08.27"
1,"3280","4000","001","01002649","4000","JJ260",450.00,16.24,7308.00,"0000600246",,,"2008.09.03"
1,"3280","4000","001","01004242","4000","JJ410",497.00,10.93,5432.21,"0000600267",,,"2008.07.29"
4,"3280","4000","001","01004243","4000","JJ411",985.00,63.04,15523.60,"0000600266",,,"2008.07.10"
1,"3280","4000","001","01004243","4000","JJ411",1205.00,15.76,18990.80,"0000600266",,,"2008.07.16"
2,"3280","4000","001","01004243","4000","JJ411",2009.00,31.52,31661.84,"0000600266",,,"2008.10.16"
1,"3280","4000","001","01004421","4000","JJ334",135.00,11.76,1587.60,"0000600281",,,"2008.10.07"
1,"3280","4000","001","01004421","4000","JJ334",480.00,11.76,5644.80,"0000600281",,,"2008.10.10"
1,"3280","4000","001","01004424","4000","JJ334",100.00,15.10,1510.00,"0000600281",,,"2008.07.29"
2,"3280","4000","001","01004424","4000","JJ334",1100.00,30.20,16610.00,"0000600281",,,"2008.10.07"
1,"3280","4000","001","01004424","4000","JJ334",300.00,15.10,4530.00,"0000600281",,,"2008.10.10"
1,"3280","4000","001","01004452","4000","JJ334",320.00,7.84,2508.80,"0000600281",,,"2008.08.06"
1,"3280","4000","001","01004452","4000","JJ334",320.00,7.84,2508.80,"0000600281",,,"2008.08.08"
1,"3280","4000","001","01004452","4000","JJ334",480.00,7.84,3763.20,"0000600281",,,"2008.10.10"
1,"3280","4000","001","0100445800","4000","JJ331",320.00,9.06,2899.20,"0000600281",,,"2008.08.08"
1,"3280","4000","001","0100445800","4000","JJ331",320.00,9.06,2899.20,"0000600281",,,"2008.08.26"
1,"3280","4000","001","0100445800","4000","JJ331",320.00,9.06,2899.20,"0000600281",,,"2008.10.10"
1,"3280","4000","001","01004474","4000","JJ347",1544.00,14.09,21754.96,"0000600281",,,"2008.07.24"
1,"3280","4000","001","01004522","4000","JJ331",1120.00,9.30,10416.00,"0000600281",,,"2008.07.29"
1,"3280","4000","001","01004522","4000","JJ331",320.00,9.30,2976.00,"0000600281",,,"2008.10.10"
1,"3280","4000","001","01005616","4000","JJ331",160.00,8.68,1388.80,"0000600281",,,"2008.07.29"
2,"3280","4000","001","01005616","4000","JJ331",209.00,17.36,1814.12,"0000600281",,,"2008.08.06"
2,"3280","4000","001","01005616","4000","JJ331",640.00,17.36,5555.20,"0000600281",,,"2008.08.08"
1,"3280","4000","001","01005616","4000","JJ331",320.00,8.68,2777.60,"0000600281",,,"2008.10.10"
1,"3280","4000","001","01006021","4000","JJ401",3865.00,16.37,63270.05,"0000600267",,,"2008.09.08"
1,"3280","4000","001","01006023","4000","JJ405",1255.00,14.74,18498.70,"0000600212",,,"2008.07.14"
1,"3280","4000","001","01006023","4000","JJ405",1271.00,14.74,18734.54,"0000600212",,,"2008.08.06"
1,"3280","4000","001","01006023","4000","JJ405",1184.00,14.74,17452.16,"0000600212",,,"2008.09.12"
1,"3280","4000","001","01006023","4000","JJ405",2468.00,14.74,36378.32,"0000600212",,,"2008.10.09"
2,"3280","4000","001","01006025","4000","JJ401",3464.00,32.70,56636.40,"0000600226",,,"2008.07.06"
3,"3280","4000","001","01006025","4000","JJ401",5265.00,49.05,86082.75,"0000600226",,,"2008.07.08"
1,"3280","4000","001","01006025","4000","JJ401",1792.00,16.35,29299.20,"0000600226",,,"2008.07.11"
1,"3280","4000","001","01006025","4000","JJ401",1670.00,16.35,27304.50,"0000600226",,,"2008.07.23"
1,"3280","4000","001","01006025","4000","JJ401",1881.00,16.35,30754.35,"0000600226",,,"2008.08.28"
2,"3280","4000","001","01006025","4000","JJ401",3456.00,32.70,56505.60,"0000600226",,,"2008.08.29"
1,"3280","4000","001","01006025","4000","JJ401",1902.00,16.35,31097.70,"0000600226",,,"2008.09.02"
4,"3280","4000","001","01006025","4000","JJ401",6698.00,65.40,109512.30,"0000600226",,,"2008.10.08"
1,"3280","4000","001","01006025","4000","JJ401",1513.00,16.35,24737.55,"0000600226",,,"2008.10.09"
2,"3280","4000","001","01006025","4000","JJ401",896.00,32.70,14649.60,"0000600226",,,"2008.10.10"
1,"3280","4000","001","01006025","4000","JJ401",1844.00,16.35,30149.40,"0000600226",,,"2008.10.15"
2,"3280","4000","001","01006025","4000","JJ401",3619.00,32.70,59170.65,"0000600226",,,"2008.10.16"
1,"3280","4000","001","01006025","4000","JJ401",1792.00,16.35,29299.20,"0000600226",,,"2008.10.17"
1,"3280","4000","001","01006029","4000","JJ401",3038.00,7.47,22693.86,"0000600267",,,"2008.07.08"
1,"3280","4000","001","01006029","4000","JJ401",5544.00,7.47,41413.68,"0000600267",,,"2008.08.25"
1,"3280","4000","001","01006032","4000","JJ339",128.00,23.56,3015.68,"0000600281",,,"2008.08.06"
1,"3280","4000","001","01006032","4000","JJ339",128.00,23.56,3015.68,"0000600281",,,"2008.08.08"
1,"3280","4000","001","01006032","4000","JJ339",512.00,23.56,12062.72,"0000600281",,,"2008.10.10"
1,"3280","4000","001","01006044","4000","JJ430",2507.00,15.65,39234.55,"0000600226",,,"2008.07.06"
1,"3280","4000","001","01006044","4000","JJ430",1250.00,15.65,19562.50,"0000600226",,,"2008.10.10"
1,"3280","4000","001","01006046","4000","JJ406",4237.00,13.92,58979.04,"0000600049",,,"2008.09.02"
1,"3280","4000","001","01006048","4000","JJ402",840.00,11.60,9744.00,"0000600246",,,"2008.08.12"
1,"3280","4000","001","01006048","4000","JJ402",996.00,11.60,11553.60,"0000600246",,,"2008.08.13"
1,"3280","4000","001","01006049","4000","JJ190",1008.00,26.22,26429.76,"0000600256",,,"2008.07.16"
1,"3280","4000","001","01006049","4000","JJ190",452.00,26.22,11851.44,"0000600256",,,"2008.09.03"
1,"3280","4000","001","01006049","4000","JJ190",449.00,26.22,11772.78,"0000600256",,,"2008.09.18"
1,"3280","4000","001","01006049","4000","JJ190",451.00,26.22,11825.22,"0000600256",,,"2008.10.01"
1,"3280","4000","001","01006050","4000","JJ210",1078.00,13.85,14930.30,"0000600256",,,"2008.07.28"
2,"3280","4000","001","01006050","4000","JJ210",156.00,27.70,2160.60,"0000600256",,,"2008.08.01"
2,"3280","4000","001","01006051","4000","JJ210",977.00,26.26,12828.01,"0000600256",,,"2008.07.18"
1,"3280","4000","001","01006051","4000","JJ210",574.00,13.13,7536.62,"0000600256",,,"2008.09.18"
1,"3280","4000","001","01006051","4000","JJ210",440.00,13.13,5777.20,"0000600256",,,"2008.10.17"
1,"3280","4000","001","01006052","4000","JJ221",882.00,12.76,11254.32,"0000600246",,,"2008.08.01"
1,"3280","4000","001","01006052","4000","JJ221",1862.00,12.76,23759.12,"0000600246",,,"2008.08.04"
2,"3280","4000","001","01006054","4000","JJ221",1738.00,28.74,24975.06,"0000600246",,,"2008.07.10"
1,"3280","4000","001","01006054","4000","JJ221",392.00,14.37,5633.04,"0000600246",,,"2008.07.23"
1,"3280","4000","001","01006054","4000","JJ221",1007.00,14.37,14470.59,"0000600246",,,"2008.10.16"
1,"3280","4000","001","01006055","4000","JJ190",449.00,26.28,11799.72,"0000600256",,,"2008.07.07"
2,"3280","4000","001","01006055","4000","JJ190",479.00,52.56,12588.12,"0000600256",,,"2008.07.31"
1,"3280","4000","001","01006055","4000","JJ190",463.00,26.28,12167.64,"0000600256",,,"2008.08.22"
1,"3280","4000","001","01006055","4000","JJ190",455.00,26.28,11957.40,"0000600256",,,"2008.10.02"
1,"3280","4000","001","01006058","4000","JJ401",3321.00,14.43,47922.03,"0000600267",,,"2008.07.23"
1,"3280","4000","001","01006060","4000","JJ411",805.00,26.26,21139.30,"0000600049",,,"2008.08.07"
1,"3280","4000","001","01006063","4000","JJ411",720.00,22.51,16207.20,"0000600266",,,"2008.07.10"
1,"3280","4000","001","01006063","4000","JJ411",720.00,22.51,16207.20,"0000600266",,,"2008.07.16"
2,"3280","4000","001","01006063","4000","JJ411",3000.00,45.02,67530.00,"0000600266",,,"2008.08.02"
2,"3280","4000","001","01006063","4000","JJ411",1602.00,45.02,36061.02,"0000600266",,,"2008.10.03"
1,"3280","4000","001","01006063","4000","JJ411",799.00,22.51,17985.49,"0000600266",,,"2008.10.15"
2,"3280","4000","001","01006074","4000","JJ290",1028.00,57.40,29503.60,"0000600241",,,"2008.08.12"
1,"3280","4000","001","01006074","4000","JJ290",243.00,28.70,6974.10,"0000600241",,,"2008.09.10"
1,"3280","4000","001","01006074","4000","JJ290",212.00,28.70,6084.40,"0000600241",,,"2008.09.17"
1,"3280","4000","001","01006076","4000","JJ290",512.00,24.92,12759.04,"0000600241",,,"2008.09.30"
2,"3280","4000","001","01006079","4000","JJ260",1660.00,33.18,27539.40,"0000600246",,,"2008.07.23"
2,"3280","4000","001","01006079","4000","JJ260",1375.00,33.18,22811.25,"0000600246",,,"2008.07.29"
2,"3280","4000","001","01006079","4000","JJ260",450.00,33.18,7465.50,"0000600246",,,"2008.07.30"
1,"3280","4000","001","01006079","4000","JJ260",1391.00,16.59,23076.69,"0000600246",,,"2008.09.04"
1,"3280","4000","001","01006079","4000","JJ260",300.00,16.59,4977.00,"0000600246",,,"2008.09.05"
2,"3280","4000","001","01006079","4000","JJ260",1759.00,33.18,29181.81,"0000600246",,,"2008.10.16"
2,"3280","4000","001","01006082","4000","JJ221",1636.00,33.36,27288.48,"0000600246",,,"2008.08.04"
2,"3280","4000","001","01006082","4000","JJ221",1588.00,33.36,26487.84,"0000600246",,,"2008.09.12"
1,"3280","4000","001","01006082","4000","JJ221",1000.00,16.68,16680.00,"0000600246",,,"2008.10.17"
1,"3280","4000","001","01006091","4000","JJ270",1758.00,21.36,37550.88,"0000600267",,,"2008.07.09"
1,"3280","4000","001","01006091","4000","JJ270",1768.00,21.36,37764.48,"0000600267",,,"2008.09.30"
1,"3280","4000","001","01006093","4000","JJ210",960.00,10.26,9849.60,"0000600256",,,"2008.07.07"
1,"3280","4000","001","01006093","4000","JJ210",1192.00,10.26,12229.92,"0000600256",,,"2008.07.16"
1,"3280","4000","001","01006094","4000","JJ210",980.00,17.95,17591.00,"0000600256",,,"2008.07.07"
1,"3280","4000","001","01006094","4000","JJ210",980.00,17.95,17591.00,"0000600256",,,"2008.08.22"
1,"3280","4000","001","01006094","4000","JJ210",332.00,17.95,5959.40,"0000600256",,,"2008.09.03"
1,"3280","4000","001","01006097","4000","JJ290",1000.00,26.43,26430.00,"0000600266",,,"2008.07.09"
3,"3280","4000","001","01006097","4000","JJ290",484.00,79.29,12792.12,"0000600266",,,"2008.08.07"
3,"3280","4000","001","01006097","4000","JJ290",1023.00,79.29,27037.89,"0000600266",,,"2008.10.01"
1,"3280","4000","001","01006097","4000","JJ290",499.00,26.43,13188.57,"0000600266",,,"2008.10.16"
1,"3280","4000","001","01006106","4000","JJ431",1980.00,16.05,31779.00,"0000600049",,,"2008.08.02"
3,"3280","4000","001","01006115","4000","JJ190",764.00,106.38,27091.44,"0000600256",,,"2008.07.28"
2,"3280","4000","001","01006115","4000","JJ190",508.00,70.92,18013.68,"0000600256",,,"2008.08.22"
1,"3280","4000","001","01006122","4000","JJ160",469.00,16.49,7733.81,"0000600053",,,"2008.07.25"
4,"3280","4000","001","01006122","4000","JJ160",1358.00,65.96,22393.42,"0000600053",,,"2008.07.29"
2,"3280","4000","001","01006122","4000","JJ160",1152.00,32.98,18996.48,"0000600053",,,"2008.09.03"
1,"3280","4000","001","01006124","4000","JJ160",336.00,16.10,5409.60,"0000600053",,,"2008.07.03"
1,"3280","4000","001","01006124","4000","JJ160",1513.00,16.10,24359.30,"0000600053",,,"2008.07.23"
2,"3280","4000","001","01006124","4000","JJ160",96.00,32.20,1545.60,"0000600053",,,"2008.07.29"
1,"3280","4000","001","01006124","4000","JJ160",1008.00,16.10,16228.80,"0000600053",,,"2008.08.18"
1,"3280","4000","001","01006124","4000","JJ160",624.00,16.10,10046.40,"0000600053",,,"2008.08.21"
1,"3280","4000","001","01006124","4000","JJ160",433.00,16.10,6971.30,"0000600053",,,"2008.08.28"
1,"3280","4000","001","01006124","4000","JJ160",432.00,16.10,6955.20,"0000600053",,,"2008.09.25"
1,"3280","4000","001","01006124","4000","JJ160",575.00,16.10,9257.50,"0000600053",,,"2008.09.29"
1,"3280","4000","001","01006124","4000","JJ160",768.00,16.10,12364.80,"0000600053",,,"2008.10.15"
1,"3280","4000","001","01006125","4000","JJ160",1156.00,16.67,19270.52,"0000600053",,,"2008.07.03"
